,url,product_code,tltle,price_discount,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
2249,https://winestyle.ru/products/Winery-Vedernikov-Pet-Nat-Rose.html,Артикул: в198984,"Winery Vedernikov, Pet-Nat Rose, 750 мл",,2 120 ₽,in_stock,12 %,,Цимлянский черный,Россия; Ростовская область; Константиновский район,,среднее,0.75 л,умеренное,Винодельня Ведерниковъ,http://www.vedernikovwine.ru/,рыба; белое мясо; аперитив; морепродукты/дары моря; салат; паста; закуски; десерты; треска; холодные закуски; горячие закуски,10-12 °С,фруктовый; ягоды; гармоничный; освежающий; пикантный; кислинка,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое,
2250,https://winestyle.ru/products/Chateau-Pinot-Petnat-Merlot.html,Артикул: в163679,"Шато Пино, Петнат Мерло, 750 мл",,1 149 ₽,in_stock,11 %,,Мерло,Россия; Краснодарский край,,лёгкое,0.75 л,насыщенное,Chateau Pinot,https://chateau-pinot.ru,дичь; аперитив; дыня; прошутто; ягодный десерт,0–2 °С,свежий; ягоды; яркий; кислинка,champagnes-and-sparkling,,,,,,Игристое-красное; Сухое,
2251,https://winestyle.ru/products/Derbent-Wine-Company-Di-Caspico-Brut-Rose.html,Артикул: в138109,"""Ди Каспико"" Брют Розе, 750 мл",,669 ₽,in_stock,12 %,Di Caspico,Красные сорта винограда,Россия; Дагестан; Дербент,,среднее,0.75 л,бледное,Дербентская Винодельческая Компания,https://derbentwine.ru,белое мясо; закуски; молодые сыры; легкие блюда,9-12 °С,грейпфрут; сухой; мягкий; насыщенный/интенсивный; приятный; гармоничный; чистый,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое; Брют,
2252,https://winestyle.ru/products/Fanagoria-Rose-de-Noirs-Brut.html,Артикул: в201416,"Fanagoria, Rose de Noirs Brut, 750 мл",,1 380 ₽,in_stock,12 %,,Каберне Совиньон; Пино Нуар,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,рыба; аперитив; морепродукты/дары моря; салат; ягодный десерт,6–8 °С,красные ягоды; легкое; красные фрукты; энергичный; гармоничный; освежающий; стойкий,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое; Брют,
2253,https://winestyle.ru/products/Derbent-Wine-Company-Caspian-Collection-White-Brut.html,Артикул: в191208,"Derbent Wine Company, ""Caspian Collection"" White Brut, 750 мл",,529 ₽,in_stock,11 %,Каспийская Коллекция,Августин; Первенец Магарача; Ркацители,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; аперитив; морепродукты/дары моря; салат; мягкие сыры,10–12 °С,свежий; тропические фрукты; яблоки; легкое; лайм; сбалансированный; сладковатый,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2254,https://winestyle.ru/products/Ehndemy-Areal-Chardonnay-Brut.html,Артикул: в234226,"""Ehndemy"" Areal Chardonnay Brut, 750 мл",,799 ₽,in_stock,12.5 %,Эндемы; Ареал,Шардоне,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,овощи; паштет; баранина; телятина; рыба-гриль,10–12 °С,сочный; мед; спелые фрукты; яркий; приятный; гармоничный; чистый; освежающий; пикантный; кислинка; стойкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2255,https://winestyle.ru/products/Inkerman-Winemaker-s-Selection-Muscat-Semi-sweet.html,Артикул: в239846,"Inkerman, ""Winemaker's Selection"" Muscat Semi-sweet, 750 мл",,1 009 ₽,in_stock,13 %,,Мускат янтарный,Россия; Крым,,среднее,0.75 л,светлое,Инкерман,http://inkerman.ru/,фрукты; пирог,8–10 °С,фруктовый; округлый; мягкий; гармоничный; сладковатый; кислинка,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2256,https://winestyle.ru/products/Lev-Golytzin-Rose-Demi-Sweet.html,Артикул: в133597,"""Lev Golytzin"" Rose Demi-Sweet, 750 мл",,679 ₽,in_stock,13 %,Лев Голицын,Каберне Совиньон; Шардоне,Россия; Санкт-Петербург,,лёгкое,0.75 л,светлое,Игристые вина,http://www.spbvino.ru/,аперитив; закуски; десерты; фруктовый десерт,7-9 °С,фруктовый; клубника/земляника; долгий/продолжительный,champagnes-and-sparkling,http://levgolitsin.ru/,,,,,Игристое-розовое; Полусладкое,
2257,https://winestyle.ru/products/Derbent-Wine-Company-Desono-Riesling-Extra-Brut.html,Артикул: в219021,"""Дэсоно"" Рислинг Экстра Брют, 750 мл",,839 ₽,in_stock,12.5 %,Desono,Рислинг,Россия; Дагестан; Дербент,,среднее,0.75 л,тёмное,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; белое мясо; закуски; молодые сыры; легкие блюда,10–12 °С,фруктовый; цветочный; свежий; минералы; изысканный/элегантный; шелковистый; тонкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,
2258,https://winestyle.ru/products/Vysokij-Bereg-Classica-Rose-Extra-Brut.html,Артикул: в188923,"Vysokij Bereg, ""Classica"" Rose Extra Brut, 750 мл",950 ₽,1 270 ₽,in_stock,11.5 %,Высокий Берег,Мюллер-Тургау; Пино Блан; Саперави,Россия; Краснодарский край,,среднее,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,рыба; белое мясо; сыры; закуски; моллюски,10–12 °С,фруктовый; минералы; мягкий; сбалансированный; чистый; кислинка; тонкий,champagnes-and-sparkling,https://vysokiyberegwine.ru,,,,,Игристое-розовое; Сухое; Экстра Брют,
2259,https://winestyle.ru/products/Solnechnaya-Dolina-Meganom-Kokur-Brut.html,Артикул: в230637,"Solnechnaya Dolina, ""Meganom"" Kokur Brut, 750 мл",,2 020 ₽,in_stock,11 %,Солнечная Долина; Меганом,Кокур,Россия; Крым,,лёгкое,0.75 л,светлое,Солнечная Долина,http://sunvalley1888.ru/,рыба; аперитив; морепродукты/дары моря; закуски; моллюски,6-8 °С,фруктовый; яркий; мягкий; сбалансированный; освежающий; пикантный; нежный; интригующий; кислинка,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,Блан де Блан
2260,https://winestyle.ru/products/Fanagoria-White-Semisweet.html,Артикул: в79399,"""Fanagoria"" White Semisweet, 750 мл",,659 ₽,in_stock,13 %,,Шардоне; Рисус; Алиготе; Совиньон Блан; Пино Нуар,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,сыры; закуски; десерты; фрукты; легкие блюда; ягоды,5–7 °С,фруктовый; цветочный; грейпфрут; груша; виноград; яблоки; легкое; мягкий; гармоничный; горьковатый,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2261,https://winestyle.ru/products/Istoricheskij-Krym-Brut.html,Артикул: в223385,"""Istoricheskij Krym"" Brut, 750 мл",,389 ₽,in_stock,12.5 %,Исторический Крым,Бианка; Ркацители; Шардоне; Гечеи Заматош; Алиготе,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Тавинко,https://tavinco.ru,рыба; аперитив; курица; закуски; суши; легкие блюда,6-8 °С,свежий; округлый; приятный; лимонная кожура; пикантный; изысканный/элегантный,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2262,https://winestyle.ru/products/Myskhako-Sparkling-White-Semi-Sweet.html,Артикул: в146691,"Myskhako, Sparkling White Semi-Sweet, 750 мл",,829 ₽,in_stock,12.2 %,,Шардоне; Совиньон Блан,Россия; Краснодарский край,,полнотелое,0.75 л,светлое,Мысхако,https://myskhako.ru/,аперитив; десерты; фрукты; легкие блюда,10-12 °С,полный; приятный; сбалансированный; гармоничный; освежающий; сладковатый; нежный,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2263,https://winestyle.ru/products/Zolotaya-Balka-ZB-Wine-Spumante-Rose-Brut.html,Артикул: в140809,"""ЗБ Вайн"" Спуманте Розовое Брют, 750 мл",,749 ₽,in_stock,12.5 %,ZB Wine; ZB Spumante,Рислинг; Шардоне; Алиготе; Ркацители; Мерло; Каберне Совиньон,Россия; Крым; Севастополь,,среднее,0.75 л,светлое,Золотая Балка,http://balaklavawine.ru,рыба; лосось/семга; аперитив; морепродукты/дары моря; салат; закуски; креветки; легкие блюда,8–10 °С,свежий; клубника/земляника; малина; персик; абрикос; яблоки; утонченный; яркий; приятный; сбалансированный; сливочный; чистый; нежный; изящный,champagnes-and-sparkling,http://zbwine.ru/,,,,,Игристое-розовое; Сухое; Брют,
2264,https://winestyle.ru/products/Saint-Petersburg-Traditional-Demi-Sec.html,Артикул: в29427,"""Saint-Petersburg Traditional"", Demi-Sec, 750 мл",,449 ₽,in_stock,11.5 %,Санкт-Петербург,Белые сорта винограда,Россия; Санкт-Петербург,,лёгкое,0.75 л,светлое,Игристые вина,http://www.spbvino.ru/,рыба; аперитив; морепродукты/дары моря; закуски,8–10 °C,цветочный; хлеб; приятный; гармоничный; чистый; долгий/продолжительный,champagnes-and-sparkling,,,,,,Игристое-белое; Полусухое,
2265,https://winestyle.ru/products/Krymsky-winery-Muskatnoe-Pink-Semi-sweet.html,Артикул: в62360,"Krymsky winery, ""Muskatnoe"" Pink Semi-sweet, 750 мл",,549 ₽,in_stock,12 %,,Мускатные сорта винограда; Каберне Совиньон,Россия; Краснодарский край; Крымск,,лёгкое,0.75 л,умеренное,Крымский винный завод,http://www.kvz1926.ru/,рыба; аперитив; сыры; десерты,8-10°С,виноград; сбалансированный; апельсиновая цедра/корка; долгий/продолжительный,champagnes-and-sparkling,,,,,,Игристое-розовое; Полусладкое,
2266,https://winestyle.ru/products/Derbent-Wine-Company-Di-Caspico-Fiori-di-Mare.html,Артикул: в182795,"""Ди Каспико"" Фиори ди Маре, 750 мл",,579 ₽,in_stock,9.5 %,Di Caspico; Fiori di Mare,Цитронный Магарача,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; белое мясо; морепродукты/дары моря; десерты; фруктовый десерт,8–10 °С,фруктовый; свежий; сбалансированный; гармоничный; чистый; сладковатый; изящный,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2267,https://winestyle.ru/products/Derbent-Wine-Company-Luna-del-Caspio-White-Semi-Sweet.html,Артикул: в199394,"""Луна Дель Каспио"" Белое Полусладкое, 750 мл",,609 ₽,in_stock,12.5 %,Luna del Caspio,Бианка; Ркацители; Первенец Магарача; Совиньон Блан,Россия; Дагестан; Дербент,,среднее,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,белое мясо; закуски; молодые сыры; легкие блюда,9-12 °С,фруктовый; мягкий; сбалансированный; кислинка,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2268,https://winestyle.ru/products/Fanagoria-Hay-Bay-Extra-Brut-White-2023.html,Артикул: в244676,"Fanagoria, ""Hay Bay"" Extra Brut White, 2023, 750 мл",,709 ₽,in_stock,13 %,Фанагория; Hay Bay,Рислинг; Пино Блан; Совиньон Блан; Шардоне; Траминер; Пино Нуар,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,рыба; аперитив; морепродукты/дары моря; салат; курица; закуски; овощи,8-10 °С,фруктовый; свежий; сухой; гармоничный; долгий/продолжительный,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,
2269,https://winestyle.ru/products/Chateau-Pinot-Pinot-Noir-Rose-Extra-Brut.html,Артикул: в155990,"Шато Пино, Пино Нуар Розе Экстра Брют, 750 мл",,2 390 ₽,in_stock,11.5 %,,Пино Нуар,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Chateau Pinot,https://chateau-pinot.ru,рыба; аперитив; морепродукты/дары моря; сыры; закуски; суши,6–10 °С,клубника/земляника; малина; цитрусовые; гармоничный; освежающий; изысканный/элегантный,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое; Экстра Брют,
2270,https://winestyle.ru/products/Master-Legacy-Lev-Golytzin-Soronation-Extra-Brut.html,Артикул: в161417,"""Master Legacy ""Lev Golytzin"" Сoronation Extra Brut, 750 мл",,889 ₽,in_stock,12.5 %,Лев Голицын; Коронационное,Пино Блан; Ркацители,Россия; Санкт-Петербург,,лёгкое,0.75 л,светлое,Игристые вина,http://www.spbvino.ru/,рыба; аперитив; морепродукты/дары моря; закуски,7–9 °С,минералы; цитрусовые; зеленое яблоко; легкое; яркий; гармоничный; чистый; освежающий; долгий/продолжительный; цедра; горьковатый,champagnes-and-sparkling,http://levgolitsin.ru/,,,,,Игристое-белое; Сухое; Экстра Брют,
2271,https://winestyle.ru/products/Black-Sea-Collection-White-Semisweet.html,Артикул: в129516,"""Блэк Си Коллекшн"" Белое полусладкое пгристое, 750 мл",,619 ₽,in_stock,13 %,Black Sea Collection,Белые сорта винограда,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,аперитив; десерты; фрукты; орехи,6–10 °С,цветочный; легкое; мягкий; гармоничный; сладковатый; изысканный/элегантный,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2272,https://winestyle.ru/products/Derbent-Wine-Company-Caspian-Collection-Rose-Brut.html,Артикул: в191209,"Derbent Wine Company, ""Caspian Collection"" Rose Brut, 750 мл",,509 ₽,in_stock,11 %,Каспийская Коллекция,Августин; Первенец Магарача; Ркацители; Молдова,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; аперитив; морепродукты/дары моря; закуски; креветки; паштет,10–12 °С,ягоды; грейпфрут; легкое; апельсин; сбалансированный; чистый; освежающий; гладкий,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое; Брют,
2273,https://winestyle.ru/products/Valery-Zaharin-Kokur-K-Semi-Sweet-White.html,Артикул: в182810,"Valery Zaharin, ""Kokur & K°"" Semi-Sweet White, 750 мл",,919 ₽,in_stock,12 %,Валерий Захарьин; Кокур & К°,Ркацители; Шардоне; Кокур,Россия; Крым; Севастополь,,лёгкое,0.75 л,светлое,Interfin,http://interfin-wine.com,рыба; белое мясо; салат; овощи; голубой сыр; фруктовый десерт,4–6 °С,свежий; легкое; приятный; сбалансированный; нежный,champagnes-and-sparkling,https://valeryzaharin.com/,,,,,Игристое-белое; Полусладкое,
2274,https://winestyle.ru/products/Derbent-Wine-Company-Di-Caspico-Fiori-di-Mare-Rose.html,Артикул: в202074,"""Ди Каспико"" Фиори ди Маре Розе, 750 мл",,619 ₽,in_stock,9.5 %,Di Caspico; Fiori di Mare,Цитронный Магарача; Пино Нуар,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; белое мясо; морепродукты/дары моря; десерты; фруктовый десерт,8–10 °С,фруктовый; свежий; ягоды; мягкий; чистый; кислинка,champagnes-and-sparkling,,,,,,Игристое-розовое; Полусладкое,
2275,https://winestyle.ru/products/Bourgeois-Blanc-semidolce.html,Артикул: в35457,"""Буржуа"" Белое полусладкое, 750 мл",,429 ₽,in_stock,12 %,Bourgeois,Пино Фран; Пино Блан; Рислинг; Шардоне,Россия,,лёгкое,0.75 л,светлое,Игристые вина,http://www.spbvino.ru/,мясо; белое мясо; сыры; десерты; фрукты; мясо под соусом; бисквит; фруктовый десерт,10–12 °С,виноград; сладкий; приятный,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2276,https://winestyle.ru/products/Abrau-Durso-Rose-semisecco-200.html,Артикул: в150332,"Abrau-Durso, Rose semisecco, 0.2 литра",,209 ₽,in_stock,12.5 %,Абрау-Дюрсо; Русское игристое,Каберне Совиньон; Каберне Фран; Пино Нуар; Пино Фран,Россия; Краснодарский край,,лёгкое,200 мл,умеренное,Абрау-Дюрсо (Русский Шампанский Дом),http://www.abraudurso.ru/,аперитив; десерты; ягодный десерт,10–12 °С,фруктовый; приятный; сбалансированный; шелковистый,champagnes-and-sparkling,,,,,,Игристое-розовое; Полусухое,
2277,https://winestyle.ru/products/Ehndemy-Areal-Rkatsiteli-Brut.html,Артикул: в234224,"""Ehndemy"" Areal Rkatsiteli Brut, 750 мл",,799 ₽,in_stock,12.5 %,Эндемы; Ареал,Ркацители,Россия; Дагестан; Дербент,,лёгкое,0.75 л,бледное,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; аперитив; закуски; десерты; овощи; рагу; японская кухня,10–12 °С,фруктовый; сочный; зеленое яблоко; груша; гармоничный; освежающий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2278,https://winestyle.ru/products/Krimitage-Brut.html,Артикул: в200278,"""Krimitage"" Brut, 750 мл",,869 ₽,in_stock,13 %,,Алиготе; Шардоне,Россия; Крым,,лёгкое,0.75 л,светлое,КВКК Бахчисарай,http://bahchisaray.ru/,рыба; белое мясо; аперитив; морепродукты/дары моря; салат; сыры,6 °С,фруктовый; свежий; минералы; легкое; гармоничный; бодрящий; изысканный/элегантный; тонкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2279,https://winestyle.ru/products/Valery-Zaharin-Kokur-K-Brut-Rose.html,Артикул: в218860,"Valery Zaharin, ""Kokur & K°"" Brut Rose, 750 мл",,819 ₽,in_stock,12 %,Валерий Захарьин; Кокур & К°,Ркацители; Шардоне; Кокур; Кефесия,Россия; Крым; Севастополь,,лёгкое,0.75 л,светлое,Interfin,http://interfin-wine.com,аперитив; морепродукты/дары моря; сыры; ризотто; ягоды; рыба-гриль,4–6 °С,красные ягоды; минералы; сухой; легкое; приятный; освежающий; белые цветы; стойкий,champagnes-and-sparkling,https://valeryzaharin.com/,,,,,Игристое-розовое; Сухое; Брют,
2280,https://winestyle.ru/products/Balaklava-Brut-Reserve-375.html,Артикул: в128689,"""Balaklava"" Brut Reserve, 0.375 литра",,819 ₽,in_stock,12.5 %,Балаклава; Резерв,Шардоне; Рислинг; Пино Блан,Россия; Крым,,среднее,375 мл,,Золотая Балка,http://balaklavawine.ru,рыба; белое мясо; аперитив; морепродукты/дары моря; салат; курица; молодые сыры; легкие блюда,6–8 °С,ваниль; свежий; тосты; фруктовый джем; округлый; сбалансированный; долгий/продолжительный; шелковистый,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2281,https://winestyle.ru/products/Chateau-Tamagne-Reserve-Extra-Brut-Rose.html,Артикул: в74345,"""Шато Тамань"" Резерв Экстра Брют розовое, 750 мл",,1 050 ₽,in_stock,13 %,Chateau Tamagne,Шардоне; Рислинг; Саперави; Пино Блан,Россия; Краснодарский край,,среднее,0.75 л,умеренное,Кубань-Вино,http://kuban-vino.ru/,аперитив; морепродукты/дары моря; закуски; фрукты; мясо на гриле,6–8 °C,насыщенный/интенсивный; терпкий; долгий/продолжительный; изысканный/элегантный,champagnes-and-sparkling,https://chateautamagne.ru,,,,,Игристое-розовое; Сухое; Экстра Брют,
2282,https://winestyle.ru/products/Solnechnaya-Dolina-Meganom-Blanc-de-Blancs-Brut.html,Артикул: в202111,"Solnechnaya Dolina, ""Meganom"" Blanc de Blancs Brut, 750 мл",,2 020 ₽,in_stock,11 %,Солнечная Долина; Меганом,Алиготе; Кокур; Шардоне; Ркацители,Россия; Крым,,лёгкое,0.75 л,светлое,Солнечная Долина,http://sunvalley1888.ru/,рыба; аперитив; морепродукты/дары моря; закуски; моллюски,6-8 °С,фруктовый; орехи; легкое; гармоничный; освежающий; стойкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,Блан де Блан
2283,https://winestyle.ru/products/Chateau-Pinot-Blanc-de-Blanc-Extra-Brut.html,Артикул: в178163,"Шато Пино, Блан де Блан Экстра Брют, 750 мл",,2 390 ₽,in_stock,12 %,,Пино Гри; Шардоне; Пино Блан,Россия; Краснодарский край,,среднее,0.75 л,светлое,Chateau Pinot,https://chateau-pinot.ru,аперитив; десерты; мягкие сыры; итальянская кухня; фруктовый десерт; сливочный соус,7–10 °С,фруктовый; дым/копченый; сочный; цитрусовые; яркий; освежающий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,Блан де Блан
2284,https://winestyle.ru/products/Cloudy-Winery-Krash-Blanc-de-Blancs-Super-Brut-2022.html,Артикул: в224238,"Клауди Вайнери, ""Краш"" Блан де Блан Супер Брют, 2022, 750 мл",,2 299 ₽,in_stock,8.5 %,Cloudy Winery; Краш,Шардоне,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,закуски; барбекю; колбасные изделия; картофель,7–9 °С,фруктовый; дым/копченый; минералы; легкое; приятный; освежающий; нежный; изысканный/элегантный,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,Блан де Блан
2285,https://winestyle.ru/products/Brule-Cuvee-Rose-Brut.html,Артикул: в202116,"""Брюле. Кюве"" Розовое Брют, 750 мл",,850 ₽,in_stock,13 %,Brule,Пино Нуар,Россия; Краснодарский край,,среднее,0.75 л,умеренное,Фанагория,http://www.fanagoria.ru/,рыба; морепродукты/дары моря; икра; паштет; мясные закуски; легкие блюда,6–8 °С,фруктовый; свежий; ягоды; сухой; сбалансированный; чистый; бодрящий,champagnes-and-sparkling,,,,,,Игристое-розовое; Сухое; Брют,
2286,https://winestyle.ru/products/Myskhako-Sparkling-Rose-Demi-Sec.html,Артикул: в133630,"Myskhako, Sparkling Rose Demi-Sec, 750 мл",,629 ₽,in_stock,12.5 %,,Пино Нуар,Россия; Краснодарский край,,лёгкое,0.75 л,светлое,Мысхако,https://myskhako.ru/,рыба; белое мясо; аперитив; морепродукты/дары моря; салат; овощи; мягкие сыры; твердые сыры; фруктовые салаты,10-12 °С,фруктовый; ягоды; мягкий; приятный; гармоничный,champagnes-and-sparkling,,,,,,Игристое-розовое; Полусухое,
2287,https://winestyle.ru/products/Abrau-Durso-Victor-Dravigny-Brut-375.html,Артикул: в46477,"Abrau-Durso, ""Victor Dravigny"" Brut, 0.375 литра",,1 099 ₽,in_stock,12 %,Виктор Дравиньи,Пино Блан; Шардоне; Рислинг,Россия; Краснодарский край,,среднее,375 мл,светлое,Абрау-Дюрсо (Русский Шампанский Дом),http://www.abraudurso.ru/,птица; рыба; белое мясо; аперитив,8–10 °С,фруктовый; минералы; насыщенный/интенсивный; приятный; горьковатый,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2288,https://winestyle.ru/products/Fanagoria-Primum-Alveus-Extra-Brut-2017.html,Артикул: в210069,"""Примум Алвеус"" Экстра Брют, 2017, 750 мл",,2 710 ₽,in_stock,13 %,Primum Alveus,Шардоне; Пино Нуар; Пино Менье,Россия; Краснодарский край,,среднее,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,рыба; морепродукты/дары моря; салат; закуски,6–8 °С,цветочный; выпечка; легкое; освежающий; долгий/продолжительный; кислинка,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,
2289,https://winestyle.ru/products/Nevskaya-Zhemchuzhina-Rossiyskoe-Champagne-White-Brut.html,Артикул: в144432,"""Nevskaya Zhemchuzhina"" Rossiyskoe Champagne White Brut, 750 мл",,549 ₽,in_stock,13 %,Невская Жемчужина,Белые сорта винограда,Россия; Ленинградская область,,лёгкое,0.75 л,светлое,Вилаш ГК,http://www.vilash.ru/,омар/лобстер; аперитив; морепродукты/дары моря; икра; морская рыба,10–12 °С,фруктовый; свежий; виноград; легкое; приятный; гармоничный,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2290,https://winestyle.ru/products/Derbent-Wine-Company-Di-Caspico-Extra-Brut.html,Артикул: в141708,"""Ди Каспико"" Экстра Брют, 750 мл",,679 ₽,in_stock,11 %,Di Caspico,Ркацители; Совиньон Блан; Бианка; Первенец Магарача,Россия; Дагестан; Дербент,,лёгкое,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,аперитив; морепродукты/дары моря; закуски,8–10 °С,фруктовый; цитрусовые; приятный; чистый; кислинка,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,
2291,https://winestyle.ru/products/Novy-Svet-Extra-Brut.html,Артикул: в29564,"Novy Svet, ""Collection"" Extra Brut, 750 мл",,1 799 ₽,in_stock,13 %,Новый Свет; Коллекционное,Шардоне; Рислинг; Пино Нуар,Россия; Крым,,среднее,0.75 л,светлое,Новый Свет,http://nsvet-crimea.ru/,рыба; морепродукты/дары моря; устрицы; мидии; тартар; твердые сыры; краб; гребешки; сашими,8–10 °С,свежий; минералы; слива; миндаль; богатый; долгий/продолжительный; абрикосовая косточка; тонкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Экстра Брют,
2292,https://winestyle.ru/products/Burlyuk-Muscat-Brut.html,Артикул: в239157,"Burlyuk, Muscat Brut, 750 мл",,1 039 ₽,in_stock,13 %,,Мускат Оттонель,Россия; Крым,,среднее,0.75 л,светлое,Бурлюк,https://burluk-winery.com,азиатская кухня; выпечка; ягодный десерт; острые/пряные блюда,8–10 °С,фруктовый; цветочный; свежий; сбалансированный; горьковатый; нежный; стойкий,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2293,https://winestyle.ru/products/Kinder-Land-Creamy-Ice-Cream-No-Alcohol.html,Артикул: в219652,"""Kinder Land"" Creamy Ice Cream, No Alcohol, 750 мл",,229 ₽,in_stock,Безалкогольное - 0.0%,,,Россия,,лёгкое,0.75 л,умеренное,Виктори Групп,http://www.vi-nature.ru/,десерты; торты; кондитерские изделия,16–18°C,яблоки; легкое; сладкий; сливочный; освежающий; нежный,champagnes-and-sparkling,,,,,,Детское шампанское; Сладкое,
2294,https://winestyle.ru/products/Sokrovishcha-Kryma-Semi-Sweet.html,Артикул: в114638,"""Sokrovishcha Kryma"" Semi-Sweet, 750 мл",,689 ₽,in_stock,12.5 %,Сокровища Крыма,Рислинг; Ркацители; Совиньон Блан,Россия; Крым,,лёгкое,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,аперитив; десерты,6–8 °С,свежий; легкое; гармоничный; бодрящий; сладковатый,champagnes-and-sparkling,,,,,,Игристое-белое; Полусладкое,
2295,https://winestyle.ru/products/Novy-Svet-Chardonnay-Brut.html,Артикул: в251081,"Novy Svet, Chardonnay Brut, 750 мл",,3 190 ₽,in_stock,13 %,,Шардоне,Россия; Крым,,среднее,0.75 л,светлое,Новый Свет,http://nsvet-crimea.ru/,рыба; лосось/семга; морепродукты/дары моря; салат; паста; сыры; тартар; блинчики,8–10 °С,минералы; ананас; груша; яркий; приятный; сбалансированный; долгий/продолжительный; нежный; изысканный/элегантный; шелковистый,champagnes-and-sparkling,,,,,,Игристое-белое; Сухое; Брют,
2296,https://winestyle.ru/products/Chateau-Tamagne-Roze-de-Tamagne-Demi-Sec-200.html,Артикул: в79607,"Шато Тамань, ""Роза Тамани"" Полусухое, 0.2 литра",,209 ₽,in_stock,13 %,Chateau Tamagne; Роза Тамани,Алиготе; Саперави; Траминер Розовый,Россия; Краснодарский край,,лёгкое,200 мл,умеренное,Кубань-Вино,http://kuban-vino.ru/,белое мясо; салат; десерты; фрукты,8–10 °С,нежный; изысканный/элегантный,champagnes-and-sparkling,https://chateautamagne.ru,,,,,Игристое-розовое; Полусухое,
